point_id,latitude,longitude,date,precipitation_total
P15,14.546,121.0266,2025-06-25,1.02
P16,14.5461,121.0484,2025-01-01,2.68
P16,14.5461,121.0484,2025-01-08,2.2
P16,14.5461,121.0484,2025-01-15,0.29
P16,14.5461,121.0484,2025-01-22,0.0
P16,14.5461,121.0484,2025-01-29,0.0
P16,14.5461,121.0484,2025-02-05,0.0
P16,14.5461,121.0484,2025-02-12,0.0
P16,14.5461,121.0484,2025-02-19,0.0
P16,14.5461,121.0484,2025-02-26,0.0
P16,14.5461,121.0484,2025-03-05,0.0
P16,14.5461,121.0484,2025-03-12,0.0
P16,14.5461,121.0484,2025-03-19,0.0
P16,14.5461,121.0484,2025-03-26,0.0
P16,14.5461,121.0484,2025-04-02,0.0
P16,14.5461,121.0484,2025-04-09,0.0
P16,14.5461,121.0484,2025-04-16,0.0
P16,14.5461,121.0484,2025-04-23,0.0
P16,14.5461,121.0484,2025-04-30,0.0
P16,14.5461,121.0484,2025-05-07,2.06
P16,14.5461,121.0484,2025-05-14,0.12
P16,14.5461,121.0484,2025-05-21,0.0
P16,14.5461,121.0484,2025-05-28,2.37
P16,14.5461,121.0484,2025-06-04,0.87
P16,14.5461,121.0484,2025-06-11,0.32
P16,14.5461,121.0484,2025-06-18,23.07
P16,14.5461,121.0484,2025-06-25,1.02
P17,14.546,121.0684,2025-01-01,2.68
P17,14.546,121.0684,2025-01-08,2.2
P17,14.546,121.0684,2025-01-15,0.29
P17,14.546,121.0684,2025-01-22,0.0
P17,14.546,121.0684,2025-01-29,0.0
P17,14.546,121.0684,2025-02-05,0.0
P17,14.546,121.0684,2025-02-12,0.0
P17,14.546,121.0684,2025-02-19,0.0
P17,14.546,121.0684,2025-02-26,0.0
P17,14.546,121.0684,2025-03-05,0.0
P17,14.546,121.0684,2025-03-12,0.0
P17,14.546,121.0684,2025-03-19,0.0
P17,14.546,121.0684,2025-03-26,0.0
P17,14.546,121.0684,2025-04-02,0.0
P17,14.546,121.0684,2025-04-09,0.0
P17,14.546,121.0684,2025-04-16,0.0
P17,14.546,121.0684,2025-04-23,0.0
P17,14.546,121.0684,2025-04-30,0.0
P17,14.546,121.0684,2025-05-07,2.06
P17,14.546,121.0684,2025-05-14,0.12
P17,14.546,121.0684,2025-05-21,0.0
P17,14.546,121.0684,2025-05-28,2.37
P17,14.546,121.0684,2025-06-04,0.87
P17,14.546,121.0684,2025-06-11,0.32
P17,14.546,121.0684,2025-06-18,23.07
P17,14.546,121.0684,2025-06-25,1.02
P18,14.546,121.0893,2025-01-01,2.9
P18,14.546,121.0893,2025-01-08,1.58
P18,14.546,121.0893,2025-01-15,0.15
P18,14.546,121.0893,2025-01-22,0.0
P18,14.546,121.0893,2025-01-29,0.0
P18,14.546,121.0893,2025-02-05,0.0
P18,14.546,121.0893,2025-02-12,0.0
P18,14.546,121.0893,2025-02-19,0.0
P18,14.546,121.0893,2025-02-26,0.0
P18,14.546,121.0893,2025-03-05,0.0
P18,14.546,121.0893,2025-03-12,0.0
P18,14.546,121.0893,2025-03-19,0.0
P18,14.546,121.0893,2025-03-26,0.0
P18,14.546,121.0893,2025-04-02,0.0
P18,14.546,121.0893,2025-04-09,0.0
P18,14.546,121.0893,2025-04-16,0.0
P18,14.546,121.0893,2025-04-23,0.0
P18,14.546,121.0893,2025-04-30,0.0
P18,14.546,121.0893,2025-05-07,0.21
P18,14.546,121.0893,2025-05-14,0.1
P18,14.546,121.0893,2025-05-21,0.0
P18,14.546,121.0893,2025-05-28,1.94
P18,14.546,121.0893,2025-06-04,0.84
P18,14.546,121.0893,2025-06-11,0.23
P18,14.546,121.0893,2025-06-18,26.6
P18,14.546,121.0893,2025-06-25,1.33
P19,14.5858,120.9847,2025-01-01,1.9
P19,14.5858,120.9847,2025-01-08,1.71
P19,14.5858,120.9847,2025-01-15,0.64
P19,14.5858,120.9847,2025-01-22,0.0
P19,14.5858,120.9847,2025-01-29,0.0
P19,14.5858,120.9847,2025-02-05,0.0
P19,14.5858,120.9847,2025-02-12,0.0
P19,14.5858,120.9847,2025-02-19,0.0
P19,14.5858,120.9847,2025-02-26,0.0
P19,14.5858,120.9847,2025-03-05,0.0
P19,14.5858,120.9847,2025-03-12,0.0
P19,14.5858,120.9847,2025-03-19,0.0
P19,14.5858,120.9847,2025-03-26,0.0
P19,14.5858,120.9847,2025-04-02,0.0
P19,14.5858,120.9847,2025-04-09,0.0
P19,14.5858,120.9847,2025-04-16,0.0
P19,14.5858,120.9847,2025-04-23,0.0
P19,14.5858,120.9847,2025-04-30,0.0
P19,14.5858,120.9847,2025-05-07,6.11
P19,14.5858,120.9847,2025-05-14,0.0
P19,14.5858,120.9847,2025-05-21,0.0
P19,14.5858,120.9847,2025-05-28,1.63
P19,14.5858,120.9847,2025-06-04,0.56
P19,14.5858,120.9847,2025-06-11,1.78
P19,14.5858,120.9847,2025-06-18,19.19
P19,14.5858,120.9847,2025-06-25,0.41
P20,14.5858,121.0056,2025-01-01,1.9
P20,14.5858,121.0056,2025-01-08,1.71
P20,14.5858,121.0056,2025-01-15,0.64
P20,14.5858,121.0056,2025-01-22,0.0
P20,14.5858,121.0056,2025-01-29,0.0
P20,14.5858,121.0056,2025-02-05,0.0
P20,14.5858,121.0056,2025-02-12,0.0
P20,14.5858,121.0056,2025-02-19,0.0
P20,14.5858,121.0056,2025-02-26,0.0
P20,14.5858,121.0056,2025-03-05,0.0
P20,14.5858,121.0056,2025-03-12,0.0
P20,14.5858,121.0056,2025-03-19,0.0
P20,14.5858,121.0056,2025-03-26,0.0
P20,14.5858,121.0056,2025-04-02,0.0
P20,14.5858,121.0056,2025-04-09,0.0
P20,14.5858,121.0056,2025-04-16,0.0
P20,14.5858,121.0056,2025-04-23,0.0
P20,14.5858,121.0056,2025-04-30,0.0
P20,14.5858,121.0056,2025-05-07,6.11
P20,14.5858,121.0056,2025-05-14,0.0
P20,14.5858,121.0056,2025-05-21,0.0
P20,14.5858,121.0056,2025-05-28,1.63
P20,14.5858,121.0056,2025-06-04,0.56
P20,14.5858,121.0056,2025-06-11,1.78
P20,14.5858,121.0056,2025-06-18,19.19
P20,14.5858,121.0056,2025-06-25,0.41
P21,14.5858,121.0266,2025-01-01,2.68
P21,14.5858,121.0266,2025-01-08,2.2
P21,14.5858,121.0266,2025-01-15,0.29
P21,14.5858,121.0266,2025-01-22,0.0
P21,14.5858,121.0266,2025-01-29,0.0
P21,14.5858,121.0266,2025-02-05,0.0
P21,14.5858,121.0266,2025-02-12,0.0
P21,14.5858,121.0266,2025-02-19,0.0
P21,14.5858,121.0266,2025-02-26,0.0
P21,14.5858,121.0266,2025-03-05,0.0
P21,14.5858,121.0266,2025-03-12,0.0
P21,14.5858,121.0266,2025-03-19,0.0
P21,14.5858,121.0266,2025-03-26,0.0
P21,14.5858,121.0266,2025-04-02,0.0
P21,14.5858,121.0266,2025-04-09,0.0
P21,14.5858,121.0266,2025-04-16,0.0
P21,14.5858,121.0266,2025-04-23,0.0
P21,14.5858,121.0266,2025-04-30,0.0
P21,14.5858,121.0266,2025-05-07,2.06
P21,14.5858,121.0266,2025-05-14,0.12
P21,14.5858,121.0266,2025-05-21,0.0
P21,14.5858,121.0266,2025-05-28,2.37
P21,14.5858,121.0266,2025-06-04,0.87
P21,14.5858,121.0266,2025-06-11,0.32
P21,14.5858,121.0266,2025-06-18,23.07
P21,14.5858,121.0266,2025-06-25,1.02
P22,14.5863,121.0483,2025-01-01,2.68
P22,14.5863,121.0483,2025-01-08,2.2
P22,14.5863,121.0483,2025-01-15,0.29
P22,14.5863,121.0483,2025-01-22,0.0
P22,14.5863,121.0483,2025-01-29,0.0
P22,14.5863,121.0483,2025-02-05,0.0
P22,14.5863,121.0483,2025-02-12,0.0
P22,14.5863,121.0483,2025-02-19,0.0
P22,14.5863,121.0483,2025-02-26,0.0
P22,14.5863,121.0483,2025-03-05,0.0
P22,14.5863,121.0483,2025-03-12,0.0
P22,14.5863,121.0483,2025-03-19,0.0
P22,14.5863,121.0483,2025-03-26,0.0
P22,14.5863,121.0483,2025-04-02,0.0
P22,14.5863,121.0483,2025-04-09,0.0
P22,14.5863,121.0483,2025-04-16,0.0
P22,14.5863,121.0483,2025-04-23,0.0
P22,14.5863,121.0483,2025-04-30,0.0
P22,14.5863,121.0483,2025-05-07,2.06
P22,14.5863,121.0483,2025-05-14,0.12
P22,14.5863,121.0483,2025-05-21,0.0
P22,14.5863,121.0483,2025-05-28,2.37
P22,14.5863,121.0483,2025-06-04,0.87
P22,14.5863,121.0483,2025-06-11,0.32
P22,14.5863,121.0483,2025-06-18,23.07
P22,14.5863,121.0483,2025-06-25,1.02
P23,14.5858,121.0684,2025-01-01,2.68
P23,14.5858,121.0684,2025-01-08,2.2
P23,14.5858,121.0684,2025-01-15,0.29
P23,14.5858,121.0684,2025-01-22,0.0
P23,14.5858,121.0684,2025-01-29,0.0
P23,14.5858,121.0684,2025-02-05,0.0
P23,14.5858,121.0684,2025-02-12,0.0
P23,14.5858,121.0684,2025-02-19,0.0
P23,14.5858,121.0684,2025-02-26,0.0
P23,14.5858,121.0684,2025-03-05,0.0
P23,14.5858,121.0684,2025-03-12,0.0
P23,14.5858,121.0684,2025-03-19,0.0
P23,14.5858,121.0684,2025-03-26,0.0
P23,14.5858,121.0684,2025-04-02,0.0
P23,14.5858,121.0684,2025-04-09,0.0
P23,14.5858,121.0684,2025-04-16,0.0
P23,14.5858,121.0684,2025-04-23,0.0
P23,14.5858,121.0684,2025-04-30,0.0
P23,14.5858,121.0684,2025-05-07,2.06
P23,14.5858,121.0684,2025-05-14,0.12
P23,14.5858,121.0684,2025-05-21,0.0
P23,14.5858,121.0684,2025-05-28,2.37
P23,14.5858,121.0684,2025-06-04,0.87
P23,14.5858,121.0684,2025-06-11,0.32
P23,14.5858,121.0684,2025-06-18,23.07
P23,14.5858,121.0684,2025-06-25,1.02
P24,14.5858,121.0893,2025-01-01,2.9
P24,14.5858,121.0893,2025-01-08,1.58
P24,14.5858,121.0893,2025-01-15,0.15
P24,14.5858,121.0893,2025-01-22,0.0
P24,14.5858,121.0893,2025-01-29,0.0
P24,14.5858,121.0893,2025-02-05,0.0
P24,14.5858,121.0893,2025-02-12,0.0
P24,14.5858,121.0893,2025-02-19,0.0
P24,14.5858,121.0893,2025-02-26,0.0
P24,14.5858,121.0893,2025-03-05,0.0
P24,14.5858,121.0893,2025-03-12,0.0
P24,14.5858,121.0893,2025-03-19,0.0
P24,14.5858,121.0893,2025-03-26,0.0
P24,14.5858,121.0893,2025-04-02,0.0
P24,14.5858,121.0893,2025-04-09,0.0
P24,14.5858,121.0893,2025-04-16,0.0
P24,14.5858,121.0893,2025-04-23,0.0
P24,14.5858,121.0893,2025-04-30,0.0
P24,14.5858,121.0893,2025-05-07,0.21
P24,14.5858,121.0893,2025-05-14,0.1
P24,14.5858,121.0893,2025-05-21,0.0
P24,14.5858,121.0893,2025-05-28,1.94
P24,14.5858,121.0893,2025-06-04,0.84
P24,14.5858,121.0893,2025-06-11,0.23
P24,14.5858,121.0893,2025-06-18,26.6
P24,14.5858,121.0893,2025-06-25,1.33
P25,14.6275,120.9643,2025-01-01,1.84
P25,14.6275,120.9643,2025-01-08,1.46
P25,14.6275,120.9643,2025-01-15,0.64
P25,14.6275,120.9643,2025-01-22,0.0
P25,14.6275,120.9643,2025-01-29,0.0
P25,14.6275,120.9643,2025-02-05,0.0
P25,14.6275,120.9643,2025-02-12,0.0
P25,14.6275,120.9643,2025-02-19,0.0
P25,14.6275,120.9643,2025-02-26,0.0
P25,14.6275,120.9643,2025-03-05,0.0
P25,14.6275,120.9643,2025-03-12,0.0
P25,14.6275,120.9643,2025-03-19,0.0
P25,14.6275,120.9643,2025-03-26,0.0
P25,14.6275,120.9643,2025-04-02,0.0
P25,14.6275,120.9643,2025-04-09,0.0
P25,14.6275,120.9643,2025-04-16,0.0
P25,14.6275,120.9643,2025-04-23,0.0
P25,14.6275,120.9643,2025-04-30,0.0
P25,14.6275,120.9643,2025-05-07,6.12
P25,14.6275,120.9643,2025-05-14,0.0
P25,14.6275,120.9643,2025-05-21,0.0
P25,14.6275,120.9643,2025-05-28,1.63
P25,14.6275,120.9643,2025-06-04,0.56
P25,14.6275,120.9643,2025-06-11,0.26
P25,14.6275,120.9643,2025-06-18,19.18
P25,14.6275,120.9643,2025-06-25,0.34
P26,14.6255,120.9847,2025-01-01,1.84
P26,14.6255,120.9847,2025-01-08,1.46
P26,14.6255,120.9847,2025-01-15,0.64
P26,14.6255,120.9847,2025-01-22,0.0
P26,14.6255,120.9847,2025-01-29,0.0
P26,14.6255,120.9847,2025-02-05,0.0
P26,14.6255,120.9847,2025-02-12,0.0
P26,14.6255,120.9847,2025-02-19,0.0
P26,14.6255,120.9847,2025-02-26,0.0
P26,14.6255,120.9847,2025-03-05,0.0
P26,14.6255,120.9847,2025-03-12,0.0
P26,14.6255,120.9847,2025-03-19,0.0
P26,14.6255,120.9847,2025-03-26,0.0
P26,14.6255,120.9847,2025-04-02,0.0
P26,14.6255,120.9847,2025-04-09,0.0
P26,14.6255,120.9847,2025-04-16,0.0
P26,14.6255,120.9847,2025-04-23,0.0
P26,14.6255,120.9847,2025-04-30,0.0
P26,14.6255,120.9847,2025-05-07,6.12
P26,14.6255,120.9847,2025-05-14,0.0
P26,14.6255,120.9847,2025-05-21,0.0
P26,14.6255,120.9847,2025-05-28,1.63
P26,14.6255,120.9847,2025-06-04,0.56
P26,14.6255,120.9847,2025-06-11,0.26
P26,14.6255,120.9847,2025-06-18,19.18
P26,14.6255,120.9847,2025-06-25,0.34
P27,14.6255,121.0056,2025-01-01,2.42
P27,14.6255,121.0056,2025-01-08,2.6
P27,14.6255,121.0056,2025-01-15,0.69
P27,14.6255,121.0056,2025-01-22,0.0
P27,14.6255,121.0056,2025-01-29,0.0
P27,14.6255,121.0056,2025-02-05,0.0
P27,14.6255,121.0056,2025-02-12,0.0
P27,14.6255,121.0056,2025-02-19,0.0
P27,14.6255,121.0056,2025-02-26,0.0
P27,14.6255,121.0056,2025-03-05,0.0
P27,14.6255,121.0056,2025-03-12,0.0
P27,14.6255,121.0056,2025-03-19,0.0
P27,14.6255,121.0056,2025-03-26,0.0
P27,14.6255,121.0056,2025-04-02,0.0
P27,14.6255,121.0056,2025-04-09,0.0
P27,14.6255,121.0056,2025-04-16,0.0
P27,14.6255,121.0056,2025-04-23,0.0
P27,14.6255,121.0056,2025-04-30,0.0
P27,14.6255,121.0056,2025-05-07,7.98
P27,14.6255,121.0056,2025-05-14,0.21
P27,14.6255,121.0056,2025-05-21,0.0
P27,14.6255,121.0056,2025-05-28,1.31
P27,14.6255,121.0056,2025-06-04,0.32
P27,14.6255,121.0056,2025-06-11,2.46
P27,14.6255,121.0056,2025-06-18,23.8
P27,14.6255,121.0056,2025-06-25,0.48
P28,14.6255,121.0267,2025-01-01,2.42
P28,14.6255,121.0267,2025-01-08,2.6
P28,14.6255,121.0267,2025-01-15,0.69
P28,14.6255,121.0267,2025-01-22,0.0
P28,14.6255,121.0267,2025-01-29,0.0
P28,14.6255,121.0267,2025-02-05,0.0
P28,14.6255,121.0267,2025-02-12,0.0
P28,14.6255,121.0267,2025-02-19,0.0
P28,14.6255,121.0267,2025-02-26,0.0
P28,14.6255,121.0267,2025-03-05,0.0
P28,14.6255,121.0267,2025-03-12,0.0
P28,14.6255,121.0267,2025-03-19,0.0
P28,14.6255,121.0267,2025-03-26,0.0
P28,14.6255,121.0267,2025-04-02,0.0
P28,14.6255,121.0267,2025-04-09,0.0
P28,14.6255,121.0267,2025-04-16,0.0
P28,14.6255,121.0267,2025-04-23,0.0
P28,14.6255,121.0267,2025-04-30,0.0
P28,14.6255,121.0267,2025-05-07,7.98
P28,14.6255,121.0267,2025-05-14,0.21
P28,14.6255,121.0267,2025-05-21,0.0
P28,14.6255,121.0267,2025-05-28,1.31
P28,14.6255,121.0267,2025-06-04,0.32
P28,14.6255,121.0267,2025-06-11,2.46
P28,14.6255,121.0267,2025-06-18,23.8
P28,14.6255,121.0267,2025-06-25,0.48
P29,14.6255,121.0475,2025-01-01,2.42
P29,14.6255,121.0475,2025-01-08,2.6
P29,14.6255,121.0475,2025-01-15,0.69
P29,14.6255,121.0475,2025-01-22,0.0
P29,14.6255,121.0475,2025-01-29,0.0
P29,14.6255,121.0475,2025-02-05,0.0
P29,14.6255,121.0475,2025-02-12,0.0
P29,14.6255,121.0475,2025-02-19,0.0
P29,14.6255,121.0475,2025-02-26,0.0
P29,14.6255,121.0475,2025-03-05,0.0
P29,14.6255,121.0475,2025-03-12,0.0
P29,14.6255,121.0475,2025-03-19,0.0
P29,14.6255,121.0475,2025-03-26,0.0
P29,14.6255,121.0475,2025-04-02,0.0
P29,14.6255,121.0475,2025-04-09,0.0
P29,14.6255,121.0475,2025-04-16,0.0
P29,14.6255,121.0475,2025-04-23,0.0
P29,14.6255,121.0475,2025-04-30,0.0
P29,14.6255,121.0475,2025-05-07,7.98
P29,14.6255,121.0475,2025-05-14,0.21
P29,14.6255,121.0475,2025-05-21,0.0
P29,14.6255,121.0475,2025-05-28,1.31
P29,14.6255,121.0475,2025-06-04,0.32
P29,14.6255,121.0475,2025-06-11,2.46
P29,14.6255,121.0475,2025-06-18,23.8
P29,14.6255,121.0475,2025-06-25,0.48
P30,14.6255,121.0684,2025-01-01,3.37
P30,14.6255,121.0684,2025-01-08,1.73
P30,14.6255,121.0684,2025-01-15,0.41
P30,14.6255,121.0684,2025-01-22,0.0
P30,14.6255,121.0684,2025-01-29,0.0
P30,14.6255,121.0684,2025-02-05,0.0
P30,14.6255,121.0684,2025-02-12,0.0
P30,14.6255,121.0684,2025-02-19,0.0
P30,14.6255,121.0684,2025-02-26,0.13
P30,14.6255,121.0684,2025-03-05,0.0
P30,14.6255,121.0684,2025-03-12,0.0
P30,14.6255,121.0684,2025-03-19,0.0
P30,14.6255,121.0684,2025-03-26,0.0
P30,14.6255,121.0684,2025-04-02,0.0
P30,14.6255,121.0684,2025-04-09,0.0
P30,14.6255,121.0684,2025-04-16,0.0
P30,14.6255,121.0684,2025-04-23,0.0
P30,14.6255,121.0684,2025-04-30,0.0
P30,14.6255,121.0684,2025-05-07,1.19
P30,14.6255,121.0684,2025-05-14,0.57
P30,14.6255,121.0684,2025-05-21,0.0
P30,14.6255,121.0684,2025-05-28,1.41
P30,14.6255,121.0684,2025-06-04,0.32
P30,14.6255,121.0684,2025-06-11,0.67
P30,14.6255,121.0684,2025-06-18,28.18
P30,14.6255,121.0684,2025-06-25,0.92
